"Store","Dept","Date","IsHoliday","Predict"
22,24,2013-04-26,0,6891.67039695407
22,24,2013-05-03,0,6273.44866088591
22,24,2013-05-10,0,6263.36212326342
22,24,2013-05-17,0,6815.49814880817
22,24,2013-05-24,0,7567.24166398992
22,24,2013-05-31,0,8113.94286698758
22,24,2013-06-07,0,8208.03049598655
22,24,2013-06-14,0,7850.28518223399
22,24,2013-06-21,0,7288.6096716187
22,24,2013-06-28,0,6851.56031934042
22,24,2013-07-05,0,6647.05750645867
22,24,2013-07-12,0,6434.97892320652
22,24,2013-07-19,0,5961.05623142147
22,24,2013-07-26,0,5505.30983072617
22,25,2012-11-02,0,12544.4297708066
22,25,2012-11-09,0,12535.6706718414
22,25,2012-11-16,0,11168.0933041615
22,25,2012-11-23,1,9567.340963375
22,25,2012-11-30,0,9521.38695342255
22,25,2012-12-07,0,11493.5130608717
22,25,2012-12-14,0,13827.2770293854
22,25,2012-12-21,0,14218.1166938323
22,25,2012-12-28,1,12003.979961475
22,25,2013-01-04,0,8835.22436831912
22,25,2013-01-11,0,7012.91363076015
22,25,2013-01-18,0,7296.08321721895
22,25,2013-01-25,0,8452.70238921797
22,25,2013-02-01,0,8822.32242559616
22,25,2013-02-08,1,8028.76557248281
22,25,2013-02-15,0,7068.61934452161
22,25,2013-02-22,0,6981.25715224031
22,25,2013-03-01,0,7777.3988285978
22,25,2013-03-08,0,8709.83155110867
22,25,2013-03-15,0,9280.78676214342
22,25,2013-03-22,0,9679.14712544405
22,25,2013-03-29,0,10272.8874840945
22,25,2013-04-05,0,10987.7943213164
22,25,2013-04-12,0,11396.3385129859
22,25,2013-04-19,0,11312.5635348198
22,25,2013-04-26,0,11059.5901135293
22,25,2013-05-03,0,11085.8472437244
22,25,2013-05-10,0,11469.6477134837
22,25,2013-05-17,0,11925.5198869808
22,25,2013-05-24,0,12208.556998711
22,25,2013-05-31,0,12329.3060334268
22,25,2013-06-07,0,12349.7062228969
22,25,2013-06-14,0,12152.4040236429
22,25,2013-06-21,0,11572.8335379825
22,25,2013-06-28,0,10700.2911647612
22,25,2013-07-05,0,9866.27436354922
22,25,2013-07-12,0,9285.23382468632
22,25,2013-07-19,0,8854.87858342775
22,25,2013-07-26,0,8438.181446614
22,26,2012-11-02,0,10120.3421342196
22,26,2012-11-09,0,9701.8469022641
22,26,2012-11-16,0,9411.03384593102
22,26,2012-11-23,1,9754.74428049166
22,26,2012-11-30,0,10909.0297184651
22,26,2012-12-07,0,12306.609007918
22,26,2012-12-14,0,12846.6326902982
22,26,2012-12-21,0,11694.1567385356
22,26,2012-12-28,1,9038.5122306436
22,26,2013-01-04,0,6111.27584093593
22,26,2013-01-11,0,4359.69323460058
22,26,2013-01-18,0,4421.61373877189
22,26,2013-01-25,0,5750.22978730147
22,26,2013-02-01,0,7174.05287872324
22,26,2013-02-08,1,7859.46113538361
22,26,2013-02-15,0,7833.74933645481
22,26,2013-02-22,0,7698.94297411139
22,26,2013-03-01,0,7934.15765880965
22,26,2013-03-08,0,8495.35644637397
22,26,2013-03-15,0,9017.76245409521
22,26,2013-03-22,0,9281.01709270554
22,26,2013-03-29,0,9390.34592021856
22,26,2013-04-05,0,9525.80359448725
22,26,2013-04-12,0,9626.16409419936
22,26,2013-04-19,0,9424.46511932054
22,26,2013-04-26,0,8809.02903229622
22,26,2013-05-03,0,8075.69880972644
22,26,2013-05-10,0,7737.84043443713
22,26,2013-05-17,0,8055.4427577264
22,26,2013-05-24,0,8771.1171075881
22,26,2013-05-31,0,9331.12592054235
22,26,2013-06-07,0,9359.86656642688
22,26,2013-06-14,0,8909.69218748171
22,26,2013-06-21,0,8280.10287584372
22,26,2013-06-28,0,7667.34627345894
22,26,2013-07-05,0,7046.9026771113
22,26,2013-07-12,0,6376.07961737744
22,26,2013-07-19,0,5816.98717036969
22,26,2013-07-26,0,5667.28314745283
22,27,2012-11-02,0,2713.59936682166
22,27,2012-11-09,0,2876.1448877603
22,27,2012-11-16,0,3081.99679552908
22,27,2012-11-23,1,3347.8744384328
22,27,2012-11-30,0,3804.29351188872
22,27,2012-12-07,0,4471.94788108116
22,27,2012-12-14,0,5045.14478133377
22,27,2012-12-21,0,5035.60694743691
22,27,2012-12-28,1,4232.47579478987
22,27,2013-01-04,0,3005.89646810939
22,27,2013-01-11,0,2071.05928186452
22,27,2013-01-18,0,1892.44481229683
22,27,2013-01-25,0,2315.40843271959
22,27,2013-02-01,0,2784.04446816425
22,27,2013-02-08,1,2887.99930431545
22,27,2013-02-15,0,2668.21253482245
22,27,2013-02-22,0,2429.30978014268
22,27,2013-03-01,0,2353.75119702589
22,27,2013-03-08,0,2363.37111786382
22,27,2013-03-15,0,2312.28307518177
22,27,2013-03-22,0,2203.81908489622
22,27,2013-03-29,0,2159.86436336118
22,27,2013-04-05,0,2227.33182831464
22,27,2013-04-12,0,2303.759509036
22,27,2013-04-19,0,2274.97184755842
22,27,2013-04-26,0,2165.38746067152
22,27,2013-05-03,0,2095.81483252759
22,27,2013-05-10,0,2112.94970014884
22,27,2013-05-17,0,2126.81543931106
22,27,2013-05-24,0,2040.22773267601
22,27,2013-05-31,0,1890.6117685896
22,27,2013-06-07,0,1806.62399164313
22,27,2013-06-14,0,1833.42810513623
22,27,2013-06-21,0,1862.5611892689
22,27,2013-06-28,0,1768.21609900443
22,27,2013-07-05,0,1576.65764633459
22,27,2013-07-12,0,1445.75223467055
22,27,2013-07-19,0,1477.84796621487
22,27,2013-07-26,0,1608.3782752263
22,28,2012-11-02,0,1421.28180838362
22,28,2012-11-09,0,1309.88195077308
22,28,2012-11-16,0,1183.1765662285
22,28,2012-11-23,1,1168.29526174074
22,28,2012-11-30,0,1298.47946519734
22,28,2012-12-07,0,1474.00575096919
22,28,2012-12-14,0,1536.76869165297
22,28,2012-12-21,0,1400.03535705289
22,28,2012-12-28,1,1123.05885042381
22,28,2013-01-04,0,866.232592086322
22,28,2013-01-11,0,766.32578156682
22,28,2013-01-18,0,838.721853834523
22,28,2013-01-25,0,984.197740839348
22,28,2013-02-01,0,1082.33909270876
22,28,2013-02-08,1,1082.8410885049
22,28,2013-02-15,0,1021.59772008312
22,28,2013-02-22,0,966.212933323339
22,28,2013-03-01,0,954.9804017779
22,28,2013-03-08,0,982.054821974036
22,28,2013-03-15,0,1023.8660319771
22,28,2013-03-22,0,1064.53677277315
22,28,2013-03-29,0,1095.09034678155
22,28,2013-04-05,0,1101.85337073129
22,28,2013-04-12,0,1071.06577405827
22,28,2013-04-19,0,1008.3851792665
22,28,2013-04-26,0,944.281727996064
22,28,2013-05-03,0,908.493911720748
22,28,2013-05-10,0,896.514724595288
22,28,2013-05-17,0,868.400206353585
22,28,2013-05-24,0,788.606414361878
22,28,2013-05-31,0,667.632810578128
22,28,2013-06-07,0,558.401437251645
22,28,2013-06-14,0,506.37077739742
22,28,2013-06-21,0,503.915801283367
22,28,2013-06-28,0,498.260157198595
22,28,2013-07-05,0,446.611863907465
22,28,2013-07-12,0,361.367969022479
22,28,2013-07-19,0,297.963538673195
22,28,2013-07-26,0,298.503634805725
22,29,2012-11-02,0,8094.74731485774
22,29,2012-11-09,0,8094.00285433307
22,29,2012-11-16,0,7729.34640591261
22,29,2012-11-23,1,7648.67730637709
22,29,2012-11-30,0,8696.26721498321
22,29,2012-12-07,0,10905.8121640504
22,29,2012-12-14,0,13057.3576379478
22,29,2012-12-21,0,13483.3214592719
22,29,2012-12-28,1,11520.1084687055
22,29,2013-01-04,0,8217.47777957072
22,29,2013-01-11,0,5559.05642772167
22,29,2013-01-18,0,4891.14318111795
22,29,2013-01-25,0,5996.76922412908
22,29,2013-02-01,0,7552.31366605953
22,29,2013-02-08,1,8363.58022563445
22,29,2013-02-15,0,8184.86752971729
22,29,2013-02-22,0,7547.62951698774
22,29,2013-03-01,0,7043.48085992869
22,29,2013-03-08,0,6853.77996457391
22,29,2013-03-15,0,6828.76950663505
22,29,2013-03-22,0,6809.1618107202
22,29,2013-03-29,0,6791.06959818676
22,29,2013-04-05,0,6865.57449893121
22,29,2013-04-12,0,7105.88292568967
22,29,2013-04-19,0,7509.67383598458
22,29,2013-04-26,0,7969.15438766045
22,29,2013-05-03,0,8270.00047961032
22,29,2013-05-10,0,8199.23815710378
22,29,2013-05-17,0,7748.54531703099
22,29,2013-05-24,0,7209.33950589429
22,29,2013-05-31,0,6979.1880271432
22,29,2013-06-07,0,7207.49168761812
22,29,2013-06-14,0,7648.29237815699
22,29,2013-06-21,0,7908.60011624748
22,29,2013-06-28,0,7838.4798271631
22,29,2013-07-05,0,7634.71492632323
22,29,2013-07-12,0,7563.20377846923
22,29,2013-07-19,0,7654.02637843658
22,29,2013-07-26,0,7730.72590931337
22,30,2012-11-02,0,3669.38506597711
22,30,2012-11-09,0,3622.75077953804
22,30,2012-11-16,0,3564.010273451
22,30,2012-11-23,1,3449.98482445573
22,30,2012-11-30,0,3375.11768891023
22,30,2012-12-07,0,3465.83904954099
22,30,2012-12-14,0,3672.9346298559
22,30,2012-12-21,0,3742.86180084055
22,30,2012-12-28,1,3462.0424127915
22,30,2013-01-04,0,2925.79623214712
22,30,2013-01-11,0,2508.16725009532
22,30,2013-01-18,0,2525.37498206456
22,30,2013-01-25,0,2941.55077135231
22,30,2013-02-01,0,3435.35684742644
22,30,2013-02-08,1,3747.44548064003
22,30,2013-02-15,0,3918.29243616106
22,30,2013-02-22,0,4164.49229600638
22,30,2013-03-01,0,4564.01087133352
22,30,2013-03-08,0,4931.46838897861
22,30,2013-03-15,0,5025.04084986245
22,30,2013-03-22,0,4831.75163040101
22,30,2013-03-29,0,4594.52778910625
22,30,2013-04-05,0,4556.74187175605
22,30,2013-04-12,0,4725.79666874927
22,30,2013-04-19,0,4917.22458139867
22,30,2013-04-26,0,5002.63802168231
22,30,2013-05-03,0,5059.09717472586
22,30,2013-05-10,0,5256.29734330095
22,30,2013-05-17,0,5632.85449174165
22,30,2013-05-24,0,6027.7658578176
22,30,2013-05-31,0,6235.65464803894
22,30,2013-06-07,0,6200.405272826
22,30,2013-06-14,0,6041.99927513621
22,30,2013-06-21,0,5915.57658544314
22,30,2013-06-28,0,5871.94413086878
22,30,2013-07-05,0,5849.31454407732
22,30,2013-07-12,0,5766.04854037865
22,30,2013-07-19,0,5601.88129444704
22,30,2013-07-26,0,5408.37592015858
22,31,2012-11-02,0,3056.4128251962
22,31,2012-11-09,0,3254.56767454948
22,31,2012-11-16,0,2833.92800283729
22,31,2012-11-23,1,2402.55010610406
22,31,2012-11-30,0,3026.93755682974
22,31,2012-12-07,0,4862.1014369527
22,31,2012-12-14,0,6633.43532857312
22,31,2012-12-21,0,6745.97020472707
22,31,2012-12-28,1,4895.84523710604
22,31,2013-01-04,0,2412.47770240636
22,31,2013-01-11,0,958.496533460604
22,31,2013-01-18,0,1018.98973308961
22,31,2013-01-25,0,1741.27994649907
22,31,2013-02-01,0,2087.39547515973
22,31,2013-02-08,1,1873.65881146709
22,31,2013-02-15,0,1636.56221164672
22,31,2013-02-22,0,1754.44657791397
22,31,2013-03-01,0,2008.04236652461
22,31,2013-03-08,0,2007.14964791591
22,31,2013-03-15,0,1769.05079412888
22,31,2013-03-22,0,1657.61672178835
22,31,2013-03-29,0,1838.38387934979
22,31,2013-04-05,0,2043.39656329416
22,31,2013-04-12,0,1961.99948857548
22,31,2013-04-19,0,1695.6541819082
22,31,2013-04-26,0,1638.09679131665
22,31,2013-05-03,0,1941.2947114327
22,31,2013-05-10,0,2297.32826545322
22,31,2013-05-17,0,2336.35284118832
22,31,2013-05-24,0,2103.60924626497
22,31,2013-05-31,0,1972.59989830041
22,31,2013-06-07,0,2120.59608571999
22,31,2013-06-14,0,2291.67441046224
22,31,2013-06-21,0,2180.31601543811
22,31,2013-06-28,0,1908.67181908973
22,31,2013-07-05,0,1920.76346101435
22,31,2013-07-12,0,2410.78208238919
22,31,2013-07-19,0,3073.49753160318
22,31,2013-07-26,0,3559.71901219038
22,32,2012-11-02,0,5150.62356251291
22,32,2012-11-09,0,5853.50367838847
22,32,2012-11-16,0,5955.30483486697
22,32,2012-11-23,1,5957.41963408342
22,32,2012-11-30,0,7272.1001038267
22,32,2012-12-07,0,10597.2040547269
22,32,2012-12-14,0,14537.6587773927
22,32,2012-12-21,0,16247.1697670458
22,32,2012-12-28,1,13832.8966418098
22,32,2013-01-04,0,8264.23608704137
22,32,2013-01-11,0,2826.50405707708
22,32,2013-01-18,0,539.085347221598
22,32,2013-01-25,0,1914.22838258951
22,32,2013-02-01,0,4971.59680111874
22,32,2013-02-08,1,7181.85807992818
22,32,2013-02-15,0,7382.07468773234
22,32,2013-02-22,0,6149.00126315351
22,32,2013-03-01,0,4798.23045716251
22,32,2013-03-08,0,4233.66730609944
22,32,2013-03-15,0,4528.57375946952
22,32,2013-03-22,0,5192.66727542749
22,32,2013-03-29,0,5648.81034619939
22,32,2013-04-05,0,5617.76056833794
22,32,2013-04-12,0,5304.04504207022
22,32,2013-04-19,0,5252.18011176753
22,32,2013-04-26,0,5847.41305710545
22,32,2013-05-03,0,6831.76573818243
22,32,2013-05-10,0,7402.70535669169
22,32,2013-05-17,0,6968.1962172249
22,32,2013-05-24,0,5838.85437989658
22,32,2013-05-31,0,5035.33960968336
22,32,2013-06-07,0,5292.47245113907
22,32,2013-06-14,0,6296.10793940577
22,32,2013-06-21,0,7014.56769950923
22,32,2013-06-28,0,6779.81211660677
22,32,2013-07-05,0,5919.34733927441
22,32,2013-07-12,0,5272.70695190942
22,32,2013-07-19,0,5226.85858571754
22,32,2013-07-26,0,5413.00492150755
22,33,2012-11-02,0,6997.51831024405
22,33,2012-11-09,0,6887.63760200111
22,33,2012-11-16,0,6937.28219129296
22,33,2012-11-23,1,7497.19376006734
22,33,2012-11-30,0,8905.73441759766
22,33,2012-12-07,0,10773.3312744001
22,33,2012-12-14,0,11823.890383515
22,33,2012-12-21,0,10800.9706663728
22,33,2012-12-28,1,7720.37051953898
22,33,2013-01-04,0,4157.71366371125
22,33,2013-01-11,0,2103.19306734155
22,33,2013-01-18,0,2376.80952420491
22,33,2013-01-25,0,4092.72138555278
22,33,2013-02-01,0,5623.28271528643
22,33,2013-02-08,1,6043.55663969405
22,33,2013-02-15,0,5678.57478421644
22,33,2013-02-22,0,5419.63411113715
22,33,2013-03-01,0,5716.2694915496
22,33,2013-03-08,0,6290.80435867221
22,33,2013-03-15,0,6673.46880597884
22,33,2013-03-22,0,6781.32113915236
22,33,2013-03-29,0,6883.78608766681
22,33,2013-04-05,0,7119.9856542757
22,33,2013-04-12,0,7237.58932484947
22,33,2013-04-19,0,6885.7706266343
22,33,2013-04-26,0,6102.65611534085
22,33,2013-05-03,0,5412.1547167674
22,33,2013-05-10,0,5391.64746311975
22,33,2013-05-17,0,6141.31905665496
22,33,2013-05-24,0,7171.19361606165
22,33,2013-05-31,0,7797.20841402788
22,33,2013-06-07,0,7675.88858415654
22,33,2013-06-14,0,7024.56416679481
22,33,2013-06-21,0,6374.3096241904
22,33,2013-06-28,0,6090.58919437637
22,33,2013-07-05,0,6078.31369031474
22,33,2013-07-12,0,5942.31112272422
22,33,2013-07-19,0,5485.81976623062
22,33,2013-07-26,0,5078.29818546188
22,34,2012-11-02,0,22630.9125388237
22,34,2012-11-09,0,21439.3553275535
22,34,2012-11-16,0,20501.0631543229
22,34,2012-11-23,1,20399.5594052616
22,34,2012-11-30,0,21157.3232371679
22,34,2012-12-07,0,22318.8686965029
22,34,2012-12-14,0,23089.1759454332
22,34,2012-12-21,0,22534.5992838305
22,34,2012-12-28,1,20149.3140333277
22,34,2013-01-04,0,16587.0412091277
22,34,2013-01-11,0,13666.7153371407
22,34,2013-01-18,0,13137.1570593762
22,34,2013-01-25,0,15106.1677839395
22,34,2013-02-01,0,17816.8241787582
22,34,2013-02-08,1,19281.2420005863
22,34,2013-02-15,0,19200.0094827791
22,34,2013-02-22,0,19076.1266694655
22,34,2013-03-01,0,20355.9830861043
22,34,2013-03-08,0,22710.1178192791
22,34,2013-03-15,0,24454.1149270384
22,34,2013-03-22,0,24592.279184174
22,34,2013-03-29,0,23999.6192991164
22,34,2013-04-05,0,24276.7724130526
22,34,2013-04-12,0,25673.5005255776
22,34,2013-04-19,0,26700.3159275057
22,34,2013-04-26,0,26040.3351935496
22,34,2013-05-03,0,24487.8684796279
22,34,2013-05-10,0,24423.607302977
22,34,2013-05-17,0,27194.0395171768
22,34,2013-05-24,0,31346.336856297
22,34,2013-05-31,0,33845.1321803762
22,34,2013-06-07,0,33041.9060275184
22,34,2013-06-14,0,30178.4335971577
22,34,2013-06-21,0,27881.3656731786
22,34,2013-06-28,0,27451.5523268013
22,34,2013-07-05,0,27909.134074964
22,34,2013-07-12,0,27552.3899094552
22,34,2013-07-19,0,25966.3391131367
22,34,2013-07-26,0,24216.204738993
22,35,2012-11-02,0,5286.81562204187
22,35,2012-11-09,0,5303.44014017108
22,35,2012-11-16,0,5408.93843668919
22,35,2012-11-23,1,5415.39648770502
22,35,2012-11-30,0,5320.53008041504
22,35,2012-12-07,0,5310.95664352241
22,35,2012-12-14,0,5461.96596335214
22,35,2012-12-21,0,5515.64336407391
22,35,2012-12-28,1,5088.48833449456
22,35,2013-01-04,0,4144.58698347357
22,35,2013-01-11,0,3181.2774047522
22,35,2013-01-18,0,2833.51679197064
22,35,2013-01-25,0,3265.24412902829
22,35,2013-02-01,0,4007.28210929663
22,35,2013-02-08,1,4440.40190536669
22,35,2013-02-15,0,4410.56937679486
22,35,2013-02-22,0,4319.45959594156
22,35,2013-03-01,0,4625.69990600969
22,35,2013-03-08,0,5335.77415878537
22,35,2013-03-15,0,6029.14787711075
22,35,2013-03-22,0,6327.64747609777
22,35,2013-03-29,0,6245.63736661222
22,35,2013-04-05,0,6067.46426363346
22,35,2013-04-12,0,5981.53054384956
22,35,2013-04-19,0,5939.04021339462
22,35,2013-04-26,0,5857.58074711222
22,35,2013-05-03,0,5838.93231026402
22,35,2013-05-10,0,6082.77446254762
22,35,2013-05-17,0,6602.14579300183
22,35,2013-05-24,0,7119.57692703594
22,35,2013-05-31,0,7302.04051000345
22,35,2013-06-07,0,7072.31104683094
22,35,2013-06-14,0,6645.28267905156
22,35,2013-06-21,0,6274.79757263889
22,35,2013-06-28,0,6024.45060904895
22,35,2013-07-05,0,5801.45079842616
22,35,2013-07-12,0,5547.60209798133
22,35,2013-07-19,0,5317.20428474037
22,35,2013-07-26,0,5168.34933731667
22,36,2012-11-02,0,3055.65293143514
22,36,2012-11-09,0,3026.8599744952
22,36,2012-11-16,0,3099.25791190545
22,36,2012-11-23,1,3324.82820390679
22,36,2012-11-30,0,3663.73087566101
22,36,2012-12-07,0,3991.23007394278
22,36,2012-12-14,0,4096.81761674458
22,36,2012-12-21,0,3762.14264980035
22,36,2012-12-28,1,2957.46167356498
22,36,2013-01-04,0,1985.06779807976
22,36,2013-01-11,0,1332.89088275103
22,36,2013-01-18,0,1275.97107052108
22,36,2013-01-25,0,1606.6393973105
22,36,2013-02-01,0,1824.59619912887
22,36,2013-02-08,1,1638.98895665185
22,36,2013-02-15,0,1254.79367225282
22,36,2013-02-22,0,1123.22587515612
22,36,2013-03-01,0,1437.49925933244
22,36,2013-03-08,0,1948.17142337959
22,36,2013-03-15,0,2287.94476355058
22,36,2013-03-22,0,2385.17978705199
22,36,2013-03-29,0,2456.52880279844
22,36,2013-04-05,0,2619.11627083364
22,36,2013-04-12,0,2664.5839479383
22,36,2013-04-19,0,2340.86220380842
22,36,2013-04-26,0,1812.51037319519
22,36,2013-05-03,0,1669.94766403232
22,36,2013-05-10,0,2360.31176521791
22,36,2013-05-17,0,3646.40911895489
22,36,2013-05-24,0,4753.51914699024
22,36,2013-05-31,0,5109.46002553646
22,36,2013-06-07,0,4882.69664454267
22,36,2013-06-14,0,4719.08856126223
22,36,2013-06-21,0,4972.98806073627
22,36,2013-06-28,0,5294.97310942131
22,36,2013-07-05,0,5024.59071104327
22,36,2013-07-12,0,3929.46458541039
22,36,2013-07-19,0,2473.20889658072
22,36,2013-07-26,0,1359.5273085297
22,38,2012-11-02,0,78913.4972257477
22,38,2012-11-09,0,80397.5341915593
22,38,2012-11-16,0,81165.6328285542
22,38,2012-11-23,1,81711.6857722527
22,38,2012-11-30,0,82249.2686247584
22,38,2012-12-07,0,82589.86786113
22,38,2012-12-14,0,82708.486238611
22,38,2012-12-21,0,83114.3375081076
22,38,2012-12-28,1,84346.3756086634
22,38,2013-01-04,0,86104.5240216463
22,38,2013-01-11,0,87201.6843178412
22,38,2013-01-18,0,86666.1988208563
22,38,2013-01-25,0,84848.8405707515
22,38,2013-02-01,0,83167.7151113464
22,38,2013-02-08,1,82637.0416894105
22,38,2013-02-15,0,82845.885109518
22,38,2013-02-22,0,82637.3493178448
22,38,2013-03-01,0,81715.0304521501
22,38,2013-03-08,0,81183.1301578827
22,38,2013-03-15,0,82226.3344502744
22,38,2013-03-22,0,84450.3754478994
22,38,2013-03-29,0,86005.6021015905
22,38,2013-04-05,0,85588.9942690044
22,38,2013-04-12,0,84065.3227408149
22,38,2013-04-19,0,83664.4045650158
22,38,2013-04-26,0,85454.0040074293
22,38,2013-05-03,0,87922.2073807011
22,38,2013-05-10,0,88422.635789686
22,38,2013-05-17,0,86027.3247484392
22,38,2013-05-24,0,82647.1419411986
22,38,2013-05-31,0,81119.9986181159
22,38,2013-06-07,0,82309.558880592
22,38,2013-06-14,0,84340.3713908001
22,38,2013-06-21,0,84722.4680287014
22,38,2013-06-28,0,82983.5730260898
22,38,2013-07-05,0,80994.1270855127
22,38,2013-07-12,0,80787.047267649
22,38,2013-07-19,0,82342.75445646
22,38,2013-07-26,0,83676.3910647831
22,40,2012-11-02,0,58440.2332538103
22,40,2012-11-09,0,57934.1955301954
22,40,2012-11-16,0,57117.5929648257
22,40,2012-11-23,1,56992.2939036258
22,40,2012-11-30,0,58246.1988825414
22,40,2012-12-07,0,60473.8232853632
22,40,2012-12-14,0,62338.8192478512
22,40,2012-12-21,0,62583.2257972427
22,40,2012-12-28,1,61004.6302996413
22,40,2013-01-04,0,58593.6656784503
22,40,2013-01-11,0,56790.5331727665
22,40,2013-01-18,0,56510.7384613996
22,40,2013-01-25,0,57653.5152151161
22,40,2013-02-01,0,59336.7379269045
22,40,2013-02-08,1,60574.2697448252
22,40,2013-02-15,0,60886.2844372193
22,40,2013-02-22,0,60463.6309983556
22,40,2013-03-01,0,59851.3372253071
22,40,2013-03-08,0,59458.959464417
22,40,2013-03-15,0,59314.4683376103
22,40,2013-03-22,0,59236.242551193
22,40,2013-03-29,0,59181.4218698749
22,40,2013-04-05,0,59346.5779064347
22,40,2013-04-12,0,59883.318063424
22,40,2013-04-19,0,60571.4454346395
22,40,2013-04-26,0,60904.1243586869
22,40,2013-05-03,0,60586.0285714951
22,40,2013-05-10,0,59910.3457271778
22,40,2013-05-17,0,59527.5405808815
22,40,2013-05-24,0,59778.7603490826
22,40,2013-05-31,0,60309.3436288283
22,40,2013-06-07,0,60426.7816930105
22,40,2013-06-14,0,59844.0084816929
22,40,2013-06-21,0,58988.1788398856
22,40,2013-06-28,0,58525.9638228908
22,40,2013-07-05,0,58647.5478541404
22,40,2013-07-12,0,58927.6314176955
22,40,2013-07-19,0,58904.0789743487
22,40,2013-07-26,0,58670.999388621
22,41,2012-11-02,0,314.916323914398
22,41,2012-11-09,0,300.099144914984
22,41,2012-11-16,0,283.810337649733
22,41,2012-11-23,1,311.198918555145
22,41,2012-11-30,0,504.572998531199
22,41,2012-12-07,0,888.447045723878
22,41,2012-12-14,0,1255.16799933147
22,41,2012-12-21,0,1283.54936750337
22,41,2012-12-28,1,843.691743115434
22,41,2013-01-04,0,170.666451497914
22,41,2013-01-11,0,-308.863372254877
22,41,2013-01-18,0,-344.527895291926
22,41,2013-01-25,0,-54.2850973810077
22,41,2013-02-01,0,239.935637731745
22,41,2013-02-08,1,332.885965392867
22,41,2013-02-15,0,275.17964269722
22,41,2013-02-22,0,234.157640247784
22,41,2013-03-01,0,291.046294473464
22,41,2013-03-08,0,409.367710892197
22,41,2013-03-15,0,555.91097055494
22,41,2013-03-22,0,770.373685812
22,41,2013-03-29,0,1083.87901487438
22,41,2013-04-05,0,1414.46866190782
22,41,2013-04-12,0,1606.43299636825
22,41,2013-04-19,0,1583.68043662223
22,41,2013-04-26,0,1425.9572522026
22,41,2013-05-03,0,1271.27399240989
22,41,2013-05-10,0,1174.08877262095
22,41,2013-05-17,0,1102.6694987637
22,41,2013-05-24,0,1063.70269466028
22,41,2013-05-31,0,1157.71043235543
22,41,2013-06-07,0,1452.81179346385
22,41,2013-06-14,0,1822.56796987259
22,41,2013-06-21,0,1985.19015221347
22,41,2013-06-28,0,1758.8140422762
22,41,2013-07-05,0,1267.52948030608
22,41,2013-07-12,0,851.040157361465
22,41,2013-07-19,0,751.967933636041
22,41,2013-07-26,0,907.913990971675
22,42,2012-11-02,0,8195.94040991533
22,42,2012-11-09,0,8398.7919032857
22,42,2012-11-16,0,8536.53053740189
22,42,2012-11-23,1,8317.26248732944
22,42,2012-11-30,0,7689.0415958029
22,42,2012-12-07,0,6980.2597618874
22,42,2012-12-14,0,6611.48816152809
22,42,2012-12-21,0,6661.93110102176
22,42,2012-12-28,1,6786.81907636781
22,42,2013-01-04,0,6603.73607496844
22,42,2013-01-11,0,6120.82427843242
22,42,2013-01-18,0,5721.26907758384
22,42,2013-01-25,0,5730.60093787082
22,42,2013-02-01,0,6073.0106374296
22,42,2013-02-08,1,6402.41179693972
22,42,2013-02-15,0,6526.57577647656
22,42,2013-02-22,0,6611.14739872439
22,42,2013-03-01,0,6937.62401704839
22,42,2013-03-08,0,7528.02593858224
22,42,2013-03-15,0,8088.37127309187
22,42,2013-03-22,0,8320.8631249206
22,42,2013-03-29,0,8221.80300853659
22,42,2013-04-05,0,8032.76003459141
22,42,2013-04-12,0,7946.25126920676
22,42,2013-04-19,0,7934.10182002766
22,42,2013-04-26,0,7866.77505596433
22,42,2013-05-03,0,7719.34220388645
22,42,2013-05-10,0,7590.02180444309
22,42,2013-05-17,0,7541.38452640173
22,42,2013-05-24,0,7510.61793406414
22,42,2013-05-31,0,7417.73308638752
22,42,2013-06-07,0,7310.19061639613
22,42,2013-06-14,0,7323.72647785386
22,42,2013-06-21,0,7493.04030045276
22,42,2013-06-28,0,7665.99660172167
22,42,2013-07-05,0,7655.53348277988
22,42,2013-07-12,0,7452.82864400054
22,42,2013-07-19,0,7234.14604215511
22,42,2013-07-26,0,7151.31948311882
22,44,2012-11-02,0,7865.07351205828
22,44,2012-11-09,0,7700.36033020188
22,44,2012-11-16,0,7707.8225222548
22,44,2012-11-23,1,8229.98596936601
22,44,2012-11-30,0,9292.65347295592
22,44,2012-12-07,0,10355.4355931892
22,44,2012-12-14,0,10589.5677970897
22,44,2012-12-21,0,9568.89345925316
22,44,2012-12-28,1,7737.706611976
22,44,2013-01-04,0,6136.69911373027
22,44,2013-01-11,0,5583.46740383992
22,44,2013-01-18,0,6065.0063101421
22,44,2013-01-25,0,6884.63060536531
22,44,2013-02-01,0,7346.09224603008
22,44,2013-02-08,1,7276.42601624597
22,44,2013-02-15,0,6962.08695353637
22,44,2013-02-22,0,6722.16480158385
22,44,2013-03-01,0,6631.17646296856
22,44,2013-03-08,0,6597.09863782688
22,44,2013-03-15,0,6560.53363856438
22,44,2013-03-22,0,6533.24560776529
22,44,2013-03-29,0,6499.76118422616
22,44,2013-04-05,0,6398.53390088466
22,44,2013-04-12,0,6236.97641062124
22,44,2013-04-19,0,6150.81253436831
22,44,2013-04-26,0,6267.43219383731
22,44,2013-05-03,0,6520.89783722691
22,44,2013-05-10,0,6681.67707169671
22,44,2013-05-17,0,6610.37035013249
22,44,2013-05-24,0,6434.03609125339
